id_municipio;uf;municipio;longitude;latitude;codigo_ibge
4221;RS;RODEIO BONITO;-53,170583;-27,474203;
1997;MG;RODEIRO;-42,858622;-21,203467;315630
535;BA;RODELAS;-38,77999;-8,850214;
3781;RN;RODOLFO FERNANDES;-38,057886;-5,783929;
18;AC;RODRIGUES ALVES;-72,661015;-7,738638;120042
5630;RS;ROLADOR;-54,81864;-28,256554;
3484;PR;ROLÂNDIA;-51,365928;-23,31012;412240
4222;RS;ROLANTE;-50,581937;-29,64624;
3870;RO;ROLIM DE MOURA;-61,771411;-11,727071;110028
1998;MG;ROMARIA;-47,578221;-18,883807;315640
4585;SC;ROMELÂNDIA;-53,317193;-26,680888;
3485;PR;RONCADOR;-52,271569;-24,595795;412250
4223;RS;RONDA ALTA;-52,805587;-27,775799;
4224;RS;RONDINHA;-52,908107;-27,831451;
5660;MT;RONDOLÂNDIA;-61,469737;-10,837556;
3486;PR;RONDON;-52,765877;-23,411958;412260
2502;PA;RONDON DO PARÁ;-48,066966;-4,777927;150618
2374;MT;RONDONÓPOLIS;-54,637173;-16,467251;510760
4225;RS;ROQUE GONZALES;-55,026609;-28,129681;
3893;RR;RORAINÓPOLIS;-60,438923;0,939956;140047
5230;SP;ROSANA;-53,060296;-22,578173;354425
1285;MA;ROSÁRIO;-44,253065;-2,934443;
1999;MG;ROSÁRIO DA LIMEIRA;-42,511196;-20,981227;
4715;SE;ROSÁRIO DO CATETE;-37,03569;-10,690432;280610
3487;PR;ROSÁRIO DO IVAÍ;-51,272007;-24,26824;412265
4226;RS;ROSÁRIO DO SUL;-54,922106;-30,251483;
2375;MT;ROSÁRIO OESTE;-56,42357;-14,825938;510770
5231;SP;ROSEIRA;-45,306993;-22,893834;354430
107;AL;ROTEIRO;-35,978247;-9,835029;
2000;MG;RUBELITA;-42,261042;-16,40527;
5232;SP;RUBIÁCEA;-50,729564;-21,300568;354440
1079;GO;RUBIATABA;-49,804792;-15,161744;521890
2001;MG;RUBIM;-40,539714;-16,377494;
5233;SP;RUBINÉIA;-51,007034;-20,175906;354450
2503;PA;RURÓPOLIS;-54,909167;-4,100279;150619
774;CE;RUSSAS;-37,972086;-4,926727;231180
536;BA;RUY BARBOSA;-40,493101;-12,281612;292720
3782;RN;RUY BARBOSA;-35,933039;-5,887454;292720
2002;MG;SABARÁ;-43,82631;-19,884045;315670
3488;PR;SABÁUDIA;-51,555005;-23,315512;412270
5234;SP;SABINO;-49,575546;-21,45934;354460
2003;MG;SABINÓPOLIS;-43,075243;-18,665326;315680
775;CE;SABOEIRO;-39,90173;-6,534595;
2004;MG;SACRAMENTO;-47,450823;-19,862172;315690
4227;RS;SAGRADA FAMÍLIA;-53,135053;-27,708538;
5235;SP;SAGRES;-50,959381;-21,88232;
2903;PE;SAIRÉ;-35,696737;-8,328638;261200
4228;RS;SALDANHA MARINHO;-53,097006;-28,394081;
5236;SP;SALES;-49,489658;-21,342738;354480
5237;SP;SALES OLIVEIRA;-47,836873;-20,769612;354490
5238;SP;SALESÓPOLIS;-45,84653;-23,528805;354500
4586;SC;SALETE;-49,998811;-26,97978;
2707;PB;SALGADINHO;-36,845776;-7,100984;261210
2904;PE;SALGADINHO;-35,650288;-7,926901;261210
4716;SE;SALGADO;-37,480385;-11,028833;
2708;PB;SALGADO DE SÃO FÉLIX;-35,43048;-7,353375;
3489;PR;SALGADO FILHO;-53,363116;-26,177664;
2905;PE;SALGUEIRO;-39,12469;-8,073734;261220
2005;MG;SALINAS;-42,296406;-16,175265;315700
537;BA;SALINAS DA MARGARIDA;-38,756164;-12,873014;
2504;PA;SALINÓPOLIS;-47,346523;-0,630815;
776;CE;SALITRE;-40,450013;-7,28398;231195
5239;SP;SALMOURÃO;-50,861366;-21,626729;
2906;PE;SALOÁ;-36,691031;-8,972301;
4587;SC;SALTINHO;-53,057763;-26,604932;354515
5240;SP;SALTINHO;-47,675371;-22,844167;354515
5241;SP;SALTO;-47,293087;-23,199592;354520
2006;MG;SALTO DA DIVISA;-39,939088;-16,006327;
5242;SP;SALTO DE PIRAPORA;-47,574322;-23,647387;354530
2376;MT;SALTO DO CÉU;-58,131721;-15,130346;
3490;PR;SALTO DO ITARARÉ;-49,635384;-23,607356;
4229;RS;SALTO DO JACUÍ;-53,213326;-29,095065;
3491;PR;SALTO DO LONTRA;-53,313528;-25,781257;412300
5243;SP;SALTO GRANDE;-49,983134;-22,889389;354540
4588;SC;SALTO VELOSO;-51,404337;-26,902991;
538;BA;SALVADOR;-38,501068;-12,97178;292740
4230;RS;SALVADOR DAS MISSÕES;-54,837318;-28,123337;
4231;RS;SALVADOR DO SUL;-51,507699;-29,438561;
2505;PA;SALVATERRA;-48,513921;-0,758444;150630
5721;DF;SAMAMBAIA;-48,0902431;-15,8705748;
1286;MA;SAMBAÍBA;-45,351506;-7,134473;
5490;TO;SAMPAIO;-47,878184;-5,354233;
4232;RS;SANANDUVA;-51,807949;-27,947028;
1080;GO;SANCLERLÂNDIA;-50,312374;-16,197039;521900
5491;TO;SANDOLÂNDIA;-49,924216;-12,537983;
5244;SP;SANDOVALINA;-51,764822;-22,455099;
4589;SC;SANGÃO;-49,132181;-28,632638;
2907;PE;SANHARÓ;-36,569598;-8,360969;261240
5245;SP;SANTA ADÉLIA;-48,80634;-21,242662;354560
5246;SP;SANTA ALBERTINA;-50,729713;-20,031131;354570
3492;PR;SANTA AMÉLIA;-50,428765;-23,265421;412310
539;BA;SANTA BÁRBARA;-38,968085;-11,95149;315720
2007;MG;SANTA BÁRBARA;-43,410145;-19,960358;315720
5247;SP;SANTA BÁRBARA D`OESTE;-47,414308;-22,755256;354580
1081;GO;SANTA BÁRBARA DE GOIÁS;-49,695385;-16,571363;521910
2008;MG;SANTA BÁRBARA DO LESTE;-42,145746;-19,975295;
2009;MG;SANTA BÁRBARA DO MONTE VERDE;-43,702727;-21,959179;
2506;PA;SANTA BÁRBARA DO PARÁ;-48,295101;-1,226144;
4233;RS;SANTA BÁRBARA DO SUL;-53,251041;-28,36533;431670
2010;MG;SANTA BÁRBARA DO TUGÚRIO;-43,560746;-21,243118;
5248;SP;SANTA BRANCA;-45,887521;-23,393311;
540;BA;SANTA BRÍGIDA;-38,120935;-9,732273;
2377;MT;SANTA CARMEM;-55,226297;-11,912542;510724
2709;PB;SANTA CECÍLIA;-35,876375;-7,738901;251315
4590;SC;SANTA CECÍLIA;-50,42517;-26,959182;251315
3493;PR;SANTA CECÍLIA DO PAVÃO;-50,783528;-23,520081;412320
5651;RS;SANTA CECÍLIA DO SUL;-51,927934;-28,160861;
5249;SP;SANTA CLARA D`OESTE;-50,949109;-20,090041;354610
4234;RS;SANTA CLARA DO SUL;-52,08426;-29,47474;
2710;PB;SANTA CRUZ;-38,061748;-6,5237;241120
2908;PE;SANTA CRUZ;-40,343368;-8,241534;241120
3783;RN;SANTA CRUZ;-36,019297;-6,224752;241120
541;BA;SANTA CRUZ CABRÁLIA;-39,029495;-16,282529;
2909;PE;SANTA CRUZ DA BAIXA VERDE;-38,14756;-7,81339;261247
5250;SP;SANTA CRUZ DA CONCEIÇÃO;-47,451196;-22,140542;354620
5251;SP;SANTA CRUZ DA ESPERANÇA;-47,430381;-21,295065;354625
542;BA;SANTA CRUZ DA VITÓRIA;-39,811503;-14,963975;
5252;SP;SANTA CRUZ DAS PALMEIRAS;-47,248023;-21,823475;354630
1082;GO;SANTA CRUZ DE GOIÁS;-48,48095;-17,315512;
2011;MG;SANTA CRUZ DE MINAS;-44,220251;-21,124148;315733
3494;PR;SANTA CRUZ DE MONTE CASTELO;-53,296342;-22,954225;412330
2012;MG;SANTA CRUZ DE SALINAS;-41,741767;-16,096717;
2507;PA;SANTA CRUZ DO ARARI;-49,177139;-0,661019;
2910;PE;SANTA CRUZ DO CAPIBARIBE;-36,206092;-7,948019;261250
2013;MG;SANTA CRUZ DO ESCALVADO;-42,816886;-20,237238;315740
3123;PI;SANTA CRUZ DO PIAUÍ;-41,760932;-7,178499;
5253;SP;SANTA CRUZ DO RIO PARDO;-49,635444;-22,89875;354640
4235;RS;SANTA CRUZ DO SUL;-52,434318;-29,722021;431680
5667;MT;SANTA CRUZ DO XINGU;-52,395348;-10,153161;
3124;PI;SANTA CRUZ DOS MILAGRES;-41,950644;-5,805808;
2014;MG;SANTA EFIGÊNIA DE MINAS;-42,438832;-18,823464;
5254;SP;SANTA ERNESTINA;-48,395317;-21,461769;354650
3495;PR;SANTA FÉ;-51,808014;-23,039993;412340
1083;GO;SANTA FÉ DE GOIÁS;-51,103706;-15,766426;521925
2015;MG;SANTA FÉ DE MINAS;-45,410207;-16,685947;
5492;TO;SANTA FÉ DO ARAGUAIA;-48,716462;-7,158034;171886
5255;SP;SANTA FÉ DO SUL;-50,931958;-20,208252;354660
2911;PE;SANTA FILOMENA;-40,607854;-8,166877;261255
3125;PI;SANTA FILOMENA;-45,911607;-9,112278;261255
1287;MA;SANTA FILOMENA DO MARANHÃO;-44,563763;-5,496706;
5256;SP;SANTA GERTRUDES;-47,52716;-22,457229;354670
1288;MA;SANTA HELENA;-45,289976;-2,244263;412350
2711;PB;SANTA HELENA;-38,6427;-6,7176;412350
3496;PR;SANTA HELENA;-54,33601;-24,858494;412350
4591;SC;SANTA HELENA;-53,621439;-26,936966;412350
1084;GO;SANTA HELENA DE GOIÁS;-50,597664;-17,81152;521930
2016;MG;SANTA HELENA DE MINAS;-40,67272;-16,970719;
543;BA;SANTA INÊS;-39,813979;-13,2793;210990
1289;MA;SANTA INÊS;-45,37745;-3,651118;210990
2712;PB;SANTA INÊS;-38,553995;-7,620999;210990
3497;PR;SANTA INÊS;-51,902385;-22,637595;210990
1085;GO;SANTA ISABEL;-49,425931;-15,295849;354680
5257;SP;SANTA ISABEL;-46,223668;-23,317194;354680
3498;PR;SANTA ISABEL DO IVAÍ;-53,19889;-23,002482;412370
2508;PA;SANTA ISABEL DO PARÁ;-48,156622;-1,297847;150650
175;AM;SANTA ISABEL DO RIO NEGRO;-65,009205;-0,410824;
3499;PR;SANTA IZABEL DO OESTE;-53,480146;-25,821652;412380
2017;MG;SANTA JULIANA;-47,532251;-19,310772;315770
868;ES;SANTA LEOPOLDINA;-40,526998;-20,099914;
3500;PR;SANTA LÚCIA;-53,563796;-25,410355;
5258;SP;SANTA LÚCIA;-48,088469;-21,684982;
3126;PI;SANTA LUZ;-44,129567;-8,948795;
545;BA;SANTA LUZIA;-39,328678;-15,434188;211000
1290;MA;SANTA LUZIA;-45,690026;-4,068726;211000
2018;MG;SANTA LUZIA;-43,849658;-19,754824;211000
2713;PB;SANTA LUZIA;-36,917792;-6,860922;211000
3871;RO;SANTA LUZIA D`OESTE;-61,777685;-11,907362;110029
4717;SE;SANTA LUZIA DO ITANHY;-37,458642;-11,353596;
108;AL;SANTA LUZIA DO NORTE;-35,823196;-9,6037;
2509;PA;SANTA LUZIA DO PARÁ;-46,900829;-1,52147;150655
1291;MA;SANTA LUZIA DO PARUÁ;-45,780137;-2,511229;
2019;MG;SANTA MARGARIDA;-42,251914;-20,383855;
5634;RS;SANTA MARGARIDA DO SUL;-54,081719;-30,339283;
5722;DF;SANTA MARIA;-47,9872688;-16,0036155;431690
3784;RN;SANTA MARIA;-35,691409;-5,838022;431690
4236;RS;SANTA MARIA;-53,814946;-29,686817;431690
2912;PE;SANTA MARIA DA BOA VISTA;-39,824056;-8,797655;261260
5259;SP;SANTA MARIA DA SERRA;-48,159288;-22,566088;354700
546;BA;SANTA MARIA DA VITÓRIA;-44,201057;-13,385867;292810
2510;PA;SANTA MARIA DAS BARREIRAS;-49,721472;-8,857838;
2020;MG;SANTA MARIA DE ITABIRA;-43,106446;-19,4431;
869;ES;SANTA MARIA DE JETIBÁ;-40,743931;-20,025296;
2913;PE;SANTA MARIA DO CAMBUCÁ;-35,894138;-7,83676;261270
4237;RS;SANTA MARIA DO HERVAL;-50,991917;-29,490163;
3501;PR;SANTA MARIA DO OESTE;-51,869564;-24,937701;
2511;PA;SANTA MARIA DO PARÁ;-47,571166;-1,353918;
2021;MG;SANTA MARIA DO SALTO;-40,151164;-16,247895;
2022;MG;SANTA MARIA DO SUAÇUÍ;-42,413899;-18,189581;315820
5493;TO;SANTA MARIA DO TOCANTINS;-47,788708;-8,804598;
3640;RJ;SANTA MARIA MADALENA;-42,009845;-21,95466;
3502;PR;SANTA MARIANA;-50,516728;-23,14652;412390
5260;SP;SANTA MERCEDES;-51,756353;-21,349521;354710
3503;PR;SANTA MÔNICA;-53,110297;-23,108005;412395
779;CE;SANTA QUITÉRIA;-40,152305;-4,326081;231220
1293;MA;SANTA QUITÉRIA DO MARANHÃO;-42,568771;-3,493085;
1294;MA;SANTA RITA;-44,321078;-3,142409;211020
2717;PB;SANTA RITA;-34,975295;-7,117242;211020
5263;SP;SANTA RITA D`OESTE;-50,835781;-20,141431;354740
2033;MG;SANTA RITA DE CALDAS;-46,338501;-22,029192;
549;BA;SANTA RITA DE CÁSSIA;-44,525496;-11,006253;292840
2034;MG;SANTA RITA DE IBITIPOCA;-43,916278;-21,565827;
2035;MG;SANTA RITA DE JACUTINGA;-44,0977;-22,147386;
2036;MG;SANTA RITA DE MINAS;-42,136277;-19,876046;
1086;GO;SANTA RITA DO ARAGUAIA;-53,201236;-17,32691;
2037;MG;SANTA RITA DO ITUETO;-41,382084;-19,357649;
1087;GO;SANTA RITA DO NOVO DESTINO;-49,120254;-15,135072;521945
2263;MS;SANTA RITA DO PARDO;-52,833338;-21,301604;500755
5264;SP;SANTA RITA DO PASSA QUATRO;-47,478;-21,708323;354750
2038;MG;SANTA RITA DO SAPUCAÍ;-45,703405;-22,246141;
5494;TO;SANTA RITA DO TOCANTINS;-48,916113;-10,861724;
5628;MT;SANTA RITA DO TRIVELATO;-55,270564;-13,814599;510776
4240;RS;SANTA ROSA;-54,479629;-27,8702;431720
2039;MG;SANTA ROSA DA SERRA;-45,961081;-19,51861;
1088;GO;SANTA ROSA DE GOIÁS;-49,495326;-16,083983;
4592;SC;SANTA ROSA DE LIMA;-49,133043;-28,033124;
4719;SE;SANTA ROSA DE LIMA;-37,193123;-10,643362;
5265;SP;SANTA ROSA DE VITERBO;-47,362213;-21,477568;354760
3128;PI;SANTA ROSA DO PIAUÍ;-42,281375;-6,79581;
19;AC;SANTA ROSA DO PURUS;-70,49025;-9,446515;
4593;SC;SANTA ROSA DO SUL;-49,710944;-29,131273;
5495;TO;SANTA ROSA DO TOCANTINS;-48,121627;-11,447392;
5266;SP;SANTA SALETE;-50,688717;-20,242918;354765
870;ES;SANTA TERESA;-40,597945;-19,936339;
550;BA;SANTA TERESINHA;-39,520111;-12,76913;
2718;PB;SANTA TERESINHA;-37,443533;-7,079637;
4241;RS;SANTA TEREZA;-51,735066;-29,165467;
1089;GO;SANTA TEREZA DE GOIÁS;-49,014405;-13,713812;
3505;PR;SANTA TEREZA DO OESTE;-53,627417;-25,054316;412402
5496;TO;SANTA TEREZA DO TOCANTINS;-47,803285;-10,274621;
2378;MT;SANTA TEREZINHA;-50,513986;-10,470375;
2914;PE;SANTA TEREZINHA;-37,47875;-7,37696;
4594;SC;SANTA TEREZINHA;-50,009017;-26,7813;
1090;GO;SANTA TEREZINHA DE GOIÁS;-49,709099;-14,432649;521970
3506;PR;SANTA TEREZINHA DE ITAIPU;-54,400725;-25,434417;412405
4595;SC;SANTA TEREZINHA DO PROGRESSO;-53,199716;-26,62403;
5497;TO;SANTA TEREZINHA DO TOCANTINS;-47,668393;-6,44438;
2040;MG;SANTA VITÓRIA;-50,120759;-18,841398;315980
4242;RS;SANTA VITÓRIA DO PALMAR;-53,371692;-33,52498;
544;BA;SANTALUZ;-39,375005;-11,250826;292800
200;AP;SANTANA;-51,172924;-0,045434;160060
547;BA;SANTANA;-44,05064;-12,979217;160060
4238;RS;SANTANA DA BOA VISTA;-53,109981;-30,869738;
5261;SP;SANTANA DA PONTE PENSA;-50,801357;-20,252311;
2023;MG;SANTANA DA VARGEM;-45,500526;-21,244903;
2024;MG;SANTANA DE CATAGUASES;-42,552357;-21,289277;315840
2714;PB;SANTANA DE MANGUEIRA;-38,323633;-7,547048;
5262;SP;SANTANA DE PARNAÍBA;-46,922215;-23,442514;354730
2025;MG;SANTANA DE PIRAPAMA;-44,040913;-18,996242;
777;CE;SANTANA DO ACARAÚ;-40,211827;-3,461435;
2512;PA;SANTANA DO ARAGUAIA;-50,350036;-9,328099;150670
778;CE;SANTANA DO CARIRI;-39,730161;-7,176125;231210
2026;MG;SANTANA DO DESERTO;-43,158323;-21,951208;
2027;MG;SANTANA DO GARAMBÉU;-44,105044;-21,598344;
109;AL;SANTANA DO IPANEMA;-37,248018;-9,369989;270800
3504;PR;SANTANA DO ITARARÉ;-49,629314;-23,758692;
2028;MG;SANTANA DO JACARÉ;-45,128506;-20,900714;
4239;RS;SANTANA DO LIVRAMENTO;-55,531467;-30,88772;
2029;MG;SANTANA DO MANHUAÇU;-41,927839;-20,103106;
1292;MA;SANTANA DO MARANHÃO;-42,406388;-3,109002;
3785;RN;SANTANA DO MATOS;-36,657763;-5,946055;241140
110;AL;SANTANA DO MUNDAÚ;-36,217608;-9,171413;
2030;MG;SANTANA DO PARAÍSO;-42,544573;-19,36607;315895
3127;PI;SANTANA DO PIAUÍ;-41,517767;-6,946961;
2031;MG;SANTANA DO RIACHO;-43,72195;-19,166236;
4718;SE;SANTANA DO SÃO FRANCISCO;-36,610539;-10,292233;
3786;RN;SANTANA DO SERIDÓ;-36,731201;-6,76643;
2715;PB;SANTANA DOS GARROTES;-37,981885;-7,381615;
2032;MG;SANTANA DOS MONTES;-43,694885;-20,786799;
548;BA;SANTANÓPOLIS;-38,869372;-12,031109;
2513;PA;SANTARÉM;-54,699611;-2,438489;150680
2716;PB;SANTARÉM;-38,476393;-6,48362;150680
2514;PA;SANTARÉM NOVO;-47,385457;-0,93097;
4243;RS;SANTIAGO;-54,866624;-29,189675;431740
4596;SC;SANTIAGO DO SUL;-52,679852;-26,638784;
2379;MT;SANTO AFONSO;-57,009099;-14,494474;510726
551;BA;SANTO AMARO;-38,713679;-12,547206;
4597;SC;SANTO AMARO DA IMPERATRIZ;-48,781305;-27,685182;
4720;SE;SANTO AMARO DAS BROTAS;-37,05643;-10,789225;
1295;MA;SANTO AMARO DO MARANHÃO;-43,238033;-2,500681;
5267;SP;SANTO ANASTÁCIO;-51,652662;-21,974662;354770
2719;PB;SANTO ANDRÉ;-36,621339;-7,220157;251385
5268;SP;SANTO ANDRÉ;-46,543154;-23,67373;251385
4244;RS;SANTO ÂNGELO;-54,266781;-28,300128;431750
3787;RN;SANTO ANTÔNIO;-35,473868;-6,311951;241150
5269;SP;SANTO ANTÔNIO DA ALEGRIA;-47,146372;-21,086449;
1091;GO;SANTO ANTÔNIO DA BARRA;-50,634543;-17,558499;
4245;RS;SANTO ANTÔNIO DA PATRULHA;-50,517489;-29,826768;
3507;PR;SANTO ANTÔNIO DA PLATINA;-50,081478;-23,295889;412410
4246;RS;SANTO ANTÔNIO DAS MISSÕES;-55,225077;-28,513977;
1092;GO;SANTO ANTÔNIO DE GOIÁS;-49,309607;-16,481534;521973
552;BA;SANTO ANTÔNIO DE JESUS;-39,258403;-12,961387;292870
3129;PI;SANTO ANTÔNIO DE LISBOA;-41,225202;-6,986762;
3641;RJ;SANTO ANTÔNIO DE PÁDUA;-42,183157;-21,541038;330470
5270;SP;SANTO ANTÔNIO DE POSSE;-46,91919;-22,602873;354800
2041;MG;SANTO ANTÔNIO DO AMPARO;-44,917608;-20,943044;
5271;SP;SANTO ANTÔNIO DO ARACANGUÁ;-50,497979;-20,933114;354805
2042;MG;SANTO ANTÔNIO DO AVENTUREIRO;-42,811457;-21,760572;
3508;PR;SANTO ANTÔNIO DO CAIUÁ;-52,344022;-22,735084;412420
1093;GO;SANTO ANTÔNIO DO DESCOBERTO;-48,257761;-15,941247;521975
2043;MG;SANTO ANTÔNIO DO GRAMA;-42,604689;-20,318471;
176;AM;SANTO ANTÔNIO DO IÇÁ;-67,946279;-3,095443;130370
2044;MG;SANTO ANTÔNIO DO ITAMBÉ;-43,300569;-18,460947;
2045;MG;SANTO ANTÔNIO DO JACINTO;-40,181741;-16,533206;
5272;SP;SANTO ANTÔNIO DO JARDIM;-46,684487;-22,112076;
5666;MT;SANTO ANTÔNIO DO LESTE;-53,638935;-14,797045;
2380;MT;SANTO ANTÔNIO DO LEVERGER;-56,078752;-15,862409;510780
2046;MG;SANTO ANTÔNIO DO MONTE;-45,294724;-20,085003;316040
4247;RS;SANTO ANTÔNIO DO PALMA;-52,026701;-28,495554;
3509;PR;SANTO ANTÔNIO DO PARAÍSO;-50,645541;-23,496903;
5273;SP;SANTO ANTÔNIO DO PINHAL;-45,663;-22,827;354820
4248;RS;SANTO ANTÔNIO DO PLANALTO;-52,699233;-28,403046;
2047;MG;SANTO ANTÔNIO DO RETIRO;-42,617092;-15,339271;
2048;MG;SANTO ANTÔNIO DO RIO ABAIXO;-43,260414;-19,237366;
3510;PR;SANTO ANTÔNIO DO SUDOESTE;-53,7251;-26,073708;412440
2515;PA;SANTO ANTÔNIO DO TAUÁ;-48,131446;-1,1522;
1296;MA;SANTO ANTÔNIO DOS LOPES;-44,365278;-4,866134;
3130;PI;SANTO ANTÔNIO DOS MILAGRES;-42,712322;-6,046473;
4249;RS;SANTO AUGUSTO;-53,777605;-27,852577;
4250;RS;SANTO CRISTO;-54,661963;-27,826259;431790
553;BA;SANTO ESTÊVÃO;-39,250541;-12,427981;292880
5274;SP;SANTO EXPEDITO;-51,392894;-21,846657;354830
4251;RS;SANTO EXPEDITO DO SUL;-51,643352;-27,907439;
2049;MG;SANTO HIPÓLITO;-44,222857;-18,296768;
3511;PR;SANTO INÁCIO;-51,796937;-22,695666;412450
3131;PI;SANTO INÁCIO DO PIAUÍ;-41,906252;-7,42072;
5275;SP;SANTÓPOLIS DO AGUAPEÍ;-50,504372;-21,637574;354840
5276;SP;SANTOS;-46,335042;-23,953543;354850
2050;MG;SANTOS DUMONT;-43,549876;-21,463377;
780;CE;SÃO BENEDITO;-40,859572;-4,047131;231230
1297;MA;SÃO BENEDITO DO RIO PRETO;-43,52872;-3,335147;
2915;PE;SÃO BENEDITO DO SUL;-35,945346;-8,816603;261290
2720;PB;SÃO BENTINHO;-37,724345;-6,885961;
1298;MA;SÃO BENTO;-44,828927;-2,697812;
2721;PB;SÃO BENTO;-37,448835;-6,485286;
2051;MG;SÃO BENTO ABADE;-45,069931;-21,583927;
3788;RN;SÃO BENTO DO NORTE;-35,958705;-5,092594;
5277;SP;SÃO BENTO DO SAPUCAÍ;-45,728677;-22,683744;
4598;SC;SÃO BENTO DO SUL;-49,383077;-26,249542;
5498;TO;SÃO BENTO DO TOCANTINS;-47,901161;-6,025802;
3789;RN;SÃO BENTO DO TRAIRÍ;-36,086332;-6,337979;241170
2916;PE;SÃO BENTO DO UNA;-36,446469;-8,52637;261300
4599;SC;SÃO BERNARDINO;-52,968669;-26,473926;
1299;MA;SÃO BERNARDO;-42,41912;-3,372229;
5278;SP;SÃO BERNARDO DO CAMPO;-46,564617;-23,691412;354870
4600;SC;SÃO BONIFÁCIO;-48,932608;-27,900907;
4252;RS;SÃO BORJA;-56,003603;-28,657828;431800
111;AL;SÃO BRÁS;-36,896529;-10,120734;
2052;MG;SÃO BRÁS DO SUAÇUÍ;-43,951465;-20,624166;
3132;PI;SÃO BRAZ DO PIAUÍ;-43,007646;-9,057967;
2516;PA;SÃO CAETANO DE ODIVELAS;-48,024622;-0,747293;150710
5279;SP;SÃO CAETANO DO SUL;-46,554797;-23,62287;354880
2917;PE;SÃO CAITANO;-36,144077;-8,329239;261310
4601;SC;SÃO CARLOS;-53,003704;-27,079757;354890
5280;SP;SÃO CARLOS;-47,885971;-22,017395;354890
3512;PR;SÃO CARLOS DO IVAÍ;-52,476143;-23,315828;412460
4721;SE;SÃO CRISTÓVÃO;-37,20436;-11,008443;280670
4602;SC;SÃO CRISTOVÃO DO SUL;-50,438807;-27,266627;
554;BA;SÃO DESIDÉRIO;-44,976881;-12,357196;292890
555;BA;SÃO DOMINGOS;-39,526792;-11,464927;521980
1094;GO;SÃO DOMINGOS;-46,318968;-13,403749;521980
2722;PB;SÃO DOMINGOS;-37,928347;-6,812336;521980
4603;SC;SÃO DOMINGOS;-52,531333;-26,554811;521980
4722;SE;SÃO DOMINGOS;-37,568515;-10,791613;521980
2053;MG;SÃO DOMINGOS DAS DORES;-42,010638;-19,524595;
2517;PA;SÃO DOMINGOS DO ARAGUAIA;-48,736649;-5,537324;
1300;MA;SÃO DOMINGOS DO AZEITÃO;-44,650882;-6,814706;
2518;PA;SÃO DOMINGOS DO CAPIM;-47,76646;-1,687684;150720
2723;PB;SÃO DOMINGOS DO CARIRI;-36,437398;-7,632733;
1301;MA;SÃO DOMINGOS DO MARANHÃO;-44,382195;-5,580953;
871;ES;SÃO DOMINGOS DO NORTE;-40,62812;-19,145213;
2054;MG;SÃO DOMINGOS DO PRATA;-42,971031;-19,867822;
4253;RS;SÃO DOMINGOS DO SUL;-51,88598;-28,531151;
556;BA;SÃO FELIPE;-39,08932;-12,839439;
3872;RO;SÃO FELIPE D`OESTE;-61,502623;-11,902258;
557;BA;SÃO FÉLIX;-38,97271;-12,610433;
1302;MA;SÃO FÉLIX DE BALSAS;-44,809249;-7,075345;
2055;MG;SÃO FÉLIX DE MINAS;-41,488861;-18,595902;
2381;MT;SÃO FÉLIX DO ARAGUAIA;-50,670624;-11,614968;
558;BA;SÃO FÉLIX DO CORIBE;-44,183708;-13,401883;292905
3133;PI;SÃO FÉLIX DO PIAUÍ;-42,117179;-5,934853;
5499;TO;SÃO FÉLIX DO TOCANTINS;-46,661786;-10,161465;
2519;PA;SÃO FÉLIX DO XINGU;-51,990382;-6,642535;150730
3790;RN;SÃO FERNANDO;-37,186362;-6,379745;
3642;RJ;SÃO FIDÉLIS;-41,756041;-21,655119;
2056;MG;SÃO FRANCISCO;-44,859284;-15,951449;316110
2724;PB;SÃO FRANCISCO;-38,096799;-6,607728;316110
4723;SE;SÃO FRANCISCO;-36,886907;-10,344151;316110
5281;SP;SÃO FRANCISCO;-50,695151;-20,362291;316110
4254;RS;SÃO FRANCISCO DE ASSIS;-55,12531;-29,554689;
3134;PI;SÃO FRANCISCO DE ASSIS DO PIAUÍ;-41,681028;-8,239207;
1095;GO;SÃO FRANCISCO DE GOIÁS;-49,260519;-15,925646;
3643;RJ;SÃO FRANCISCO DE ITABAPOANA;-41,109135;-21,470187;
2057;MG;SÃO FRANCISCO DE PAULA;-44,983763;-20,703625;
4255;RS;SÃO FRANCISCO DE PAULA;-50,582796;-29,440366;
2058;MG;SÃO FRANCISCO DE SALES;-49,772693;-19,861122;316130
1303;MA;SÃO FRANCISCO DO BREJÃO;-47,389018;-5,125844;
559;BA;SÃO FRANCISCO DO CONDE;-38,678601;-12,618345;
2059;MG;SÃO FRANCISCO DO GLÓRIA;-42,267275;-20,792297;
3873;RO;SÃO FRANCISCO DO GUAPORÉ;-63,567968;-12,051977;110149
1304;MA;SÃO FRANCISCO DO MARANHÃO;-42,866767;-6,25159;
3791;RN;SÃO FRANCISCO DO OESTE;-38,151944;-5,974722;
2520;PA;SÃO FRANCISCO DO PARÁ;-47,791676;-1,169632;
3135;PI;SÃO FRANCISCO DO PIAUÍ;-42,54101;-7,246299;
4604;SC;SÃO FRANCISCO DO SUL;-48,634372;-26,257917;421620
560;BA;SÃO GABRIEL;-41,884267;-11,217453;292925
4256;RS;SÃO GABRIEL;-54,321657;-30,333688;292925
177;AM;SÃO GABRIEL DA CACHOEIRA;-67,084042;-0,11909;130380
872;ES;SÃO GABRIEL DA PALHA;-40,536487;-19,01819;
